15,(patch 96 56),(patch 52 3),0.03610295444639034,0,49,1,0,2480,2480
45,(patch 3 54),(patch 96 57),0.03320538655548666,0,49,1,0,2797,2797
47,(patch 56 96),(patch 96 47),0.032738272736748626,0,49,1,0,2959,2959
34,(patch 96 47),(patch 52 96),0.028260583105658304,0,49,1,0,3212,3212
6,(patch 54 3),(patch 42 3),0.029717784649168917,0,49,1,0,3227,3227
35,(patch 3 47),(patch 96 43),0.028426453844736584,0,49,1,0,3270,3270
12,(patch 45 96),(patch 96 44),0.030787556612380303,0,49,2,0,3283,3283
22,(patch 3 45),(patch 96 42),0.02792952009044907,0,49,1,0,3322,3322
25,(patch 96 46),(patch 47 3),0.02932619317269919,0,49,1,0,3324,3324
18,(patch 96 43),(patch 43 96),0.02865679099822841,0,49,2,0,3525,3525
11,(patch 42 3),(patch 54 3),0.02597316729753944,0,49,1,0,3535,3535
28,(patch 96 53),(patch 45 96),0.025324884628144077,0,49,1,0,3570,3570
5,(patch 96 52),(patch 46 96),0.026191879746847186,0,49,1,0,3609,3609
48,(patch 56 96),(patch 3 47),0.027449942175886644,0,49,2,0,3651,3651
7,(patch 57 96),(patch 3 56),0.023546374749542506,0,49,1,0,3925,3925
29,(patch 57 96),(patch 42 3),0.02510637059218402,0,49,2,0,3950,3950
14,(patch 96 47),(patch 44 96),0.025526466162860414,0,49,2,0,3992,3992
17,(patch 43 3),(patch 96 47),0.022935554579538282,0,49,1,0,4080,4080
39,(patch 45 96),(patch 42 3),0.023027896464157965,0,49,1,0,4092,4092
13,(patch 45 3),(patch 52 96),0.02431611136166028,0,49,2,0,4135,4135
33,(patch 44 96),(patch 55 3),0.02476973499354727,0,49,2,0,4260,4260
46,(patch 3 52),(patch 96 45),0.025072304567140918,0,49,2,0,4279,4279
49,(patch 96 55),(patch 52 3),0.02247356279648573,0,49,1,0,4288,4288
4,(patch 53 3),(patch 45 96),0.025170487366499572,0,49,2,0,4294,4294
20,(patch 44 96),(patch 43 3),0.02141012707573086,0,49,1,0,4351,4351
8,(patch 3 45),(patch 54 3),0.021638758666221315,0,49,1,0,4358,4358
44,(patch 96 42),(patch 43 96),0.02282610282463255,0,49,2,0,4449,4449
38,(patch 47 3),(patch 53 3),0.019329652815795573,0,49,1,0,4537,4537
3,(patch 96 45),(patch 3 56),0.022881315124733615,0,49,2,0,4573,4573
26,(patch 3 46),(patch 3 56),0.01925600771086187,0,49,1,0,4620,4620
31,(patch 57 96),(patch 3 54),0.020597710498726784,0,49,1,0,4718,4718
10,(patch 3 42),(patch 56 96),0.021856654815256164,0,49,2,0,4721,4721
30,(patch 3 45),(patch 56 96),0.023070619210967123,0,49,2,0,4786,4786
0,(patch 56 96),(patch 3 43),0.02115241322556957,0,49,2,0,4814,4814
19,(patch 96 45),(patch 3 44),0.019234758234277994,0,49,1,0,4839,4839
41,(patch 3 54),(patch 96 46),0.020360909120314255,0,49,2,0,4851,4851
9,(patch 42 3),(patch 42 96),0.019455194671702456,0,49,1,0,4906,4906
1,(patch 3 55),(patch 96 43),0.020617883450377853,0,49,2,0,4946,4946
37,(patch 3 44),(patch 54 96),0.020410753783694294,0,49,2,0,4966,4966
42,(patch 44 96),(patch 56 96),0.018435087090348967,0,49,1,0,5015,5015
23,(patch 43 96),(patch 3 43),0.01813521009958996,0,49,1,0,5119,5119
16,(patch 96 45),(patch 3 47),0.017793753765703614,0,49,1,0,5234,5234
40,(patch 47 3),(patch 3 56),0.01708689188062758,0,49,1,0,5307,5307
2,(patch 47 96),(patch 52 3),0.01862854320046438,0,49,2,0,5643,5643
21,(patch 96 57),(patch 3 45),0.017159481387800952,0,49,2,0,5764,5764
43,(patch 43 96),(patch 52 96),0.016123829774930577,0,49,1,0,5849,5849
24,(patch 55 96),(patch 3 47),0.01715058834767121,0,49,2,0,5901,5901
92,(patch 96 46),(patch 56 96),0.03501576688632444,12,87,1,3600,6360,2760
86,(patch 44 3),(patch 44 96),0.032880961319931554,12,87,1,3600,6418,2818
79,(patch 42 3),(patch 53 96),0.03331965615131579,12,87,2,3600,6582,2982
103,(patch 44 3),(patch 96 45),0.029845477576857366,12,87,1,3600,6627,3027
32,(patch 54 96),(patch 45 3),0.0144075712033586,0,49,2,0,6705,6705
27,(patch 3 42),(patch 3 52),0.013937329124500483,0,49,1,0,6726,6726
104,(patch 43 96),(patch 96 55),0.029118779985460478,12,87,1,3600,6798,3198
64,(patch 52 3),(patch 3 53),0.03168450310588779,12,87,2,3600,6818,3218
83,(patch 96 56),(patch 57 3),0.026300498947892874,12,87,1,3600,7074,3474
89,(patch 54 96),(patch 3 42),0.028572775281882904,12,87,2,3600,7108,3508
82,(patch 96 53),(patch 44 3),0.030405420077909036,12,87,2,3600,7143,3543
70,(patch 96 47),(patch 44 96),0.02989254947636092,12,87,2,3600,7195,3595
95,(patch 43 3),(patch 54 3),0.02703686012568903,12,87,1,3600,7215,3615
109,(patch 3 45),(patch 46 96),0.0254206182923161,12,87,1,3600,7225,3625
96,(patch 56 96),(patch 45 3),0.02898892374871134,12,87,2,3600,7279,3679
76,(patch 3 46),(patch 47 96),0.022946076282562518,12,87,1,3600,7486,3886
62,(patch 54 3),(patch 42 3),0.02450384620822262,12,87,1,3600,7518,3918
81,(patch 53 96),(patch 46 3),0.024825612353785782,12,87,2,3600,7534,3934
97,(patch 57 3),(patch 3 46),0.02234017500011732,12,87,1,3600,7617,4017
111,(patch 42 96),(patch 96 47),0.026220014685857784,12,87,2,3600,7629,4029
36,(patch 54 3),(patch 52 96),0.012154016361033691,0,49,1,0,7663,7663
68,(patch 52 96),(patch 44 3),0.023769631087499275,12,87,2,3600,7738,4138
78,(patch 3 53),(patch 43 3),0.021460438094876248,12,87,1,3600,7772,4172
93,(patch 3 46),(patch 57 96),0.025977110652265697,12,87,2,3600,7775,4175
110,(patch 53 96),(patch 3 44),0.024074104733069975,12,87,2,3600,7854,4254
65,(patch 53 3),(patch 3 46),0.021317341218355115,12,87,1,3600,7914,4314
75,(patch 55 96),(patch 43 3),0.023704196492693543,12,87,2,3600,7915,4315
87,(patch 96 46),(patch 3 57),0.02304321007486795,12,87,2,3600,8028,4428
84,(patch 44 3),(patch 96 47),0.020990035054870296,12,87,1,3600,8061,4461
