65,(patch 38 99),(patch 33 0),0.06989056152597477,9000,10428
60,(patch 99 67),(patch 99 38),0.07098574557003288,9000,10466
56,(patch 0 37),(patch 99 67),0.035671744487074684,7200,10602
63,(patch 60 0),(patch 99 61),0.056398204052216704,9000,10675
68,(patch 0 36),(patch 0 65),0.04902609669162385,9000,11100
62,(patch 62 0),(patch 99 64),0.03935713220225751,9000,11564
66,(patch 0 65),(patch 64 0),0.04643538480551565,9000,11685
64,(patch 99 38),(patch 99 62),0.03660603757006872,9000,11689
61,(patch 99 39),(patch 0 34),0.03558776361180453,9000,11822
73,(patch 61 0),(patch 36 99),0.08775085789928966,10800,12191
75,(patch 63 99),(patch 0 66),0.06992927309926297,10800,12252
74,(patch 39 0),(patch 33 99),0.0656396285023644,10800,12310
76,(patch 62 0),(patch 63 99),0.06449522563209066,10800,12339
72,(patch 99 62),(patch 36 0),0.07370208571653529,10800,12404
70,(patch 99 65),(patch 32 99),0.0644483243142854,10800,12415
77,(patch 0 67),(patch 38 0),0.055277573395122244,10800,12567
78,(patch 60 0),(patch 0 66),0.0665180586952135,10800,12665
67,(patch 0 67),(patch 99 34),0.03337025552425928,9000,12735
79,(patch 99 36),(patch 0 32),0.034906062051125834,10800,13633
80,(patch 61 0),(patch 39 0),0.08424088588682847,12600,13697
89,(patch 0 63),(patch 65 99),0.0700557543158154,12600,13939
83,(patch 36 99),(patch 99 64),0.05885745459723845,12600,14257
82,(patch 32 99),(patch 99 39),0.062334450668811534,12600,14738
71,(patch 0 61),(patch 61 0),0.032530337630413755,10800,14744
84,(patch 99 37),(patch 99 63),0.04744886105276585,12600,14760
87,(patch 62 99),(patch 62 0),0.045835141552870565,12600,14842
86,(patch 36 99),(patch 62 99),0.044222449431866595,12600,14880
85,(patch 0 67),(patch 0 36),0.03917288755097777,12600,15048
91,(patch 67 99),(patch 39 0),0.09682182695527652,14400,15729
99,(patch 61 99),(patch 61 0),0.06396049406464648,14400,15956
81,(patch 36 0),(patch 0 66),0.028214965600815062,12600,16310
95,(patch 0 33),(patch 99 62),0.06105983893930481,14400,16314
90,(patch 99 38),(patch 35 0),0.049646406043781816,14400,16395
93,(patch 0 35),(patch 0 60),0.05332723940141139,14400,16451
92,(patch 33 0),(patch 65 99),0.047457485060133725,14400,16959
107,(patch 37 99),(patch 0 35),0.07818254650900676,16200,17497
88,(patch 0 60),(patch 99 32),0.024405152129611675,12600,17611
97,(patch 63 0),(patch 99 65),0.029101198412130363,14400,17794
100,(patch 99 33),(patch 63 99),0.059142776054144953,16200,17942
108,(patch 99 67),(patch 60 0),0.05755826004614621,16200,17953
106,(patch 99 32),(patch 0 38),0.057086244775679244,16200,17956
109,(patch 0 65),(patch 99 33),0.05795196165729955,16200,18341
104,(patch 0 61),(patch 99 34),0.06016991065055633,16200,18377
105,(patch 37 0),(patch 99 66),0.05957915073248579,16200,18379
98,(patch 0 35),(patch 66 99),0.03218380082770256,14400,18406
96,(patch 63 99),(patch 0 35),0.032461175190115696,14400,18556
94,(patch 38 99),(patch 99 39),0.030508562793380944,14400,18622
117,(patch 60 99),(patch 66 0),0.07272567278638893,18000,19365
101,(patch 99 63),(patch 35 99),0.029744201424651062,16200,19649
103,(patch 64 99),(patch 99 38),0.026263936066466587,16200,19879
116,(patch 65 0),(patch 0 67),0.06420582074053154,18000,20014
102,(patch 0 33),(patch 33 99),0.02409438119900779,16200,20222
118,(patch 99 62),(patch 32 0),0.05244293547420886,18000,20271
110,(patch 99 39),(patch 33 99),0.05129296587370253,18000,20525
113,(patch 0 60),(patch 67 0),0.05119259066559054,18000,20610
115,(patch 0 66),(patch 39 0),0.036372930895128434,18000,20681
119,(patch 99 66),(patch 0 32),0.04886636867329779,18000,20682
112,(patch 99 67),(patch 0 33),0.04925967273530405,18000,20701
111,(patch 61 0),(patch 0 63),0.04550481747765652,18000,21032
124,(patch 38 0),(patch 67 0),0.06523375756221499,19800,21397
129,(patch 67 0),(patch 34 0),0.045260183025592766,19800,22030
114,(patch 99 37),(patch 0 66),0.030103177050282894,18000,22349
126,(patch 0 36),(patch 99 36),0.03794768361693266,19800,22430
122,(patch 99 65),(patch 64 0),0.03601791050664605,19800,22565
128,(patch 61 99),(patch 37 99),0.031607666882883315,19800,22913
130,(patch 62 0),(patch 99 67),0.07865533785554124,21600,22914
127,(patch 64 0),(patch 67 99),0.031141050500414307,19800,23020
121,(patch 0 38),(patch 66 99),0.03884493512526713,19800,23029
136,(patch 99 39),(patch 0 39),0.0662050712238078,21600,23109
125,(patch 0 64),(patch 63 99),0.02781308369366483,19800,23270
123,(patch 39 0),(patch 99 61),0.0365606369572476,19800,23326
132,(patch 66 99),(patch 60 0),0.057542127740530954,21600,23329
131,(patch 0 67),(patch 62 99),0.053294687470067506,21600,23429
138,(patch 0 39),(patch 61 99),0.06796493665006817,21600,23463
134,(patch 62 0),(patch 36 99),0.05859403505197327,21600,23790
133,(patch 0 64),(patch 38 0),0.04608894017115928,21600,23856
139,(patch 39 99),(patch 0 38),0.04570517735856596,21600,23895
135,(patch 64 99),(patch 34 99),0.04548851920445417,21600,23939
137,(patch 0 37),(patch 64 0),0.03842977640029218,21600,24011
146,(patch 67 0),(patch 99 63),0.0653947381846694,23400,24890
142,(patch 0 33),(patch 65 99),0.06999026621178145,23400,25241
140,(patch 0 61),(patch 0 35),0.05029074688928934,23400,25268
141,(patch 34 99),(patch 99 33),0.04829813591368319,23400,26031
151,(patch 99 32),(patch 61 99),0.06645557043441669,25200,26685
148,(patch 0 64),(patch 99 66),0.02988216499766162,23400,26701
149,(patch 0 35),(patch 67 99),0.034968589038136134,23400,26954
158,(patch 99 38),(patch 37 0),0.05464277225976943,25200,26970
156,(patch 0 62),(patch 33 0),0.054266401095013884,25200,27072
143,(patch 60 99),(patch 36 0),0.03503581062574743,23400,27089
153,(patch 0 65),(patch 99 60),0.051937651688355874,25200,27123
159,(patch 99 65),(patch 0 61),0.050548271073756784,25200,27175
155,(patch 39 99),(patch 63 0),0.06450414926140283,25200,27185
157,(patch 33 99),(patch 99 63),0.049917143321226834,25200,27214
120,(patch 99 37),(patch 34 0),0.013288558043767437,19800,27375
152,(patch 0 61),(patch 63 0),0.04866946979636278,25200,27581
145,(patch 99 36),(patch 36 99),0.02679555055068134,23400,28004
165,(patch 0 38),(patch 61 99),0.07349643580772781,27000,28677
154,(patch 0 63),(patch 99 38),0.03739122839168707,25200,28718
162,(patch 34 99),(patch 99 66),0.05533022072317952,27000,28728
164,(patch 64 0),(patch 38 0),0.05716785731570296,27000,28738
166,(patch 99 60),(patch 0 33),0.0678177451023991,27000,28819
169,(patch 61 0),(patch 0 60),0.06375956222443234,27000,28945
167,(patch 62 99),(patch 66 0),0.04684483003504787,27000,29114
163,(patch 63 99),(patch 61 0),0.04604804271981001,27000,29180
160,(patch 0 33),(patch 99 39),0.040874308810390905,27000,29460
144,(patch 32 0),(patch 62 0),0.015225554762002432,23400,29854
150,(patch 0 66),(patch 99 33),0.028024751277072338,25200,30009
179,(patch 99 62),(patch 39 99),0.07149500141883124,28800,30178
172,(patch 0 34),(patch 32 99),0.0704898644841952,28800,30242
173,(patch 99 39),(patch 33 0),0.06957018845512662,28800,30256
168,(patch 63 0),(patch 0 67),0.039271398453306926,27000,30358
177,(patch 66 99),(patch 99 32),0.05166715993425854,28800,30642
174,(patch 60 99),(patch 0 34),0.061510525902487186,28800,30780
176,(patch 0 61),(patch 99 37),0.0572092539643709,28800,31017
175,(patch 39 0),(patch 38 99),0.04160931644747238,28800,31193
170,(patch 0 62),(patch 99 34),0.05086483178302866,28800,31201
161,(patch 0 35),(patch 61 99),0.028528087462387327,27000,31637
171,(patch 60 99),(patch 0 38),0.03827745780001648,28800,32003
187,(patch 99 36),(patch 33 99),0.08896681928967874,30600,32061
185,(patch 99 66),(patch 0 66),0.05259330387089535,30600,32496
184,(patch 64 0),(patch 0 61),0.06730162556930937,30600,32574
183,(patch 99 36),(patch 0 67),0.060369458689428855,30600,32620
180,(patch 60 99),(patch 36 0),0.052995105262722574,30600,32977
178,(patch 38 99),(patch 63 0),0.030339166244915235,28800,33146
182,(patch 62 99),(patch 99 35),0.04127252969532388,30600,33179
186,(patch 99 34),(patch 0 39),0.03655656464992026,30600,33311
192,(patch 0 66),(patch 0 36),0.07667946857322978,32400,33619
189,(patch 33 99),(patch 64 0),0.042962449918775514,30600,33635
188,(patch 60 0),(patch 0 39),0.029006453478222838,30600,33891
193,(patch 62 99),(patch 39 99),0.06037733167721158,32400,34002
199,(patch 39 99),(patch 67 0),0.06389542024954707,32400,34353
190,(patch 66 99),(patch 0 33),0.05445283350825611,32400,34711
195,(patch 99 66),(patch 67 0),0.041926290351935847,32400,34757
196,(patch 32 99),(patch 0 33),0.039843426078147684,32400,34766
194,(patch 36 99),(patch 99 62),0.04346780814813479,32400,34848
191,(patch 99 61),(patch 35 99),0.034581395743168875,32400,35172
197,(patch 99 64),(patch 34 0),0.04552791253795671,32400,35227
198,(patch 99 64),(patch 0 38),0.04081578525482397,32400,35345
208,(patch 36 99),(patch 0 38),0.06782204694360124,34200,35631
201,(patch 0 37),(patch 60 0),0.06427531536095121,34200,35800
203,(patch 0 36),(patch 62 99),0.07503347257368799,34200,35981
200,(patch 99 32),(patch 99 60),0.0580444618020294,34200,36113
207,(patch 0 64),(patch 99 62),0.04976748740890248,34200,36191
209,(patch 99 66),(patch 61 0),0.04917130352196446,34200,36193
204,(patch 99 67),(patch 37 0),0.049430133205775786,34200,36784
215,(patch 33 0),(patch 37 99),0.0638070737890553,36000,37555
202,(patch 32 99),(patch 62 0),0.03777851141957842,34200,37620
211,(patch 0 33),(patch 62 99),0.06940004078011806,36000,37647
216,(patch 99 38),(patch 37 0),0.05838793089914708,36000,37659
214,(patch 38 99),(patch 99 61),0.051171209592773756,36000,37999
218,(patch 0 35),(patch 0 66),0.038783498444846874,36000,38553
210,(patch 34 99),(patch 67 99),0.03963256185072523,36000,38589
219,(patch 0 67),(patch 99 39),0.047958300332861,36000,38832
212,(patch 0 61),(patch 99 36),0.048106606700123296,36000,38882
226,(patch 61 99),(patch 33 99),0.07184809489806794,37800,39148
225,(patch 36 0),(patch 66 0),0.059727951867018694,37800,39374
213,(patch 62 0),(patch 99 62),0.028812130904956896,36000,39794
224,(patch 99 38),(patch 61 99),0.04778838568837149,37800,39886
221,(patch 99 37),(patch 34 99),0.06260665530067534,37800,39946
223,(patch 38 0),(patch 61 0),0.04339362028496644,37800,40103
220,(patch 60 99),(patch 38 0),0.05103077104034783,37800,40261
222,(patch 65 99),(patch 32 0),0.04985387681926977,37800,40367
227,(patch 39 99),(patch 64 0),0.04764338169893304,37800,40414
217,(patch 0 67),(patch 61 0),0.02786211617425644,36000,40456
228,(patch 0 60),(patch 99 65),0.03335925340395261,37800,40827
181,(patch 67 0),(patch 32 99),0.013222660001184595,30600,40896
234,(patch 63 99),(patch 0 64),0.07517050412743817,39600,40915
235,(patch 99 60),(patch 0 66),0.06085521760875746,39600,41235
230,(patch 99 61),(patch 0 64),0.056750546920282315,39600,41351
231,(patch 0 67),(patch 99 39),0.07631218127086811,39600,41354
237,(patch 99 60),(patch 99 34),0.054029487791435564,39600,41459
232,(patch 37 99),(patch 62 99),0.048221159856983005,39600,41609
238,(patch 37 0),(patch 66 99),0.06468524227731343,39600,41617
229,(patch 63 0),(patch 0 67),0.027151134520339588,37800,42137
239,(patch 0 32),(patch 99 61),0.044018485311460874,39600,42497
233,(patch 99 62),(patch 0 33),0.03993861071485167,39600,42819
236,(patch 99 63),(patch 37 0),0.04152457427527767,39600,42846
245,(patch 99 60),(patch 64 0),0.06463090232236407,41400,42990
242,(patch 0 37),(patch 39 99),0.05841078027648073,41400,43109
246,(patch 61 99),(patch 37 99),0.046774125453256876,41400,43467
248,(patch 35 0),(patch 0 62),0.04656368495693921,41400,43570
249,(patch 99 39),(patch 0 66),0.05929326695423079,41400,43621
240,(patch 99 37),(patch 35 99),0.05820172394067429,41400,43809
243,(patch 0 67),(patch 99 65),0.03566288396231133,41400,44211
256,(patch 99 66),(patch 0 60),0.060621438393673406,43200,44850
259,(patch 0 36),(patch 99 66),0.07498496693429209,43200,44927
147,(patch 0 39),(patch 60 99),0.006297143206178416,23400,45032
253,(patch 36 99),(patch 61 99),0.05425331935114916,43200,45061
247,(patch 38 99),(patch 64 0),0.03299335508342701,41400,45212
254,(patch 60 99),(patch 61 0),0.047976794241867536,43200,45286
251,(patch 67 99),(patch 0 64),0.043929294805575364,43200,45460
255,(patch 99 64),(patch 0 37),0.052139122943591826,43200,45640
241,(patch 33 0),(patch 63 99),0.029469201786944975,41400,45703
268,(patch 37 0),(patch 67 0),0.08599866337813236,45000,46172
257,(patch 99 39),(patch 0 67),0.0438428447325941,43200,46262
244,(patch 60 99),(patch 67 0),0.02021006925380755,41400,46330
250,(patch 66 99),(patch 0 60),0.030173802028427888,43200,46474
263,(patch 35 0),(patch 61 0),0.059959386196259096,45000,46578
261,(patch 99 33),(patch 32 99),0.07264418511076912,45000,46707
264,(patch 34 99),(patch 37 0),0.04862032927278947,45000,47036
266,(patch 0 37),(patch 99 61),0.051479298860355044,45000,47477
265,(patch 33 0),(patch 64 0),0.03601275983935047,45000,47571
262,(patch 99 67),(patch 0 32),0.03933952598321502,45000,48192
270,(patch 35 0),(patch 61 0),0.0740749394379113,46800,48241
260,(patch 33 99),(patch 99 37),0.039164154125209745,45000,48290
277,(patch 35 99),(patch 62 99),0.05570084609093805,46800,48476
279,(patch 0 60),(patch 32 0),0.05729099822172182,46800,48537
273,(patch 61 0),(patch 0 62),0.06907606406899554,46800,48735
252,(patch 61 99),(patch 0 32),0.02385058074579541,43200,48744
206,(patch 63 0),(patch 32 99),0.009160905651136912,34200,48750
275,(patch 62 99),(patch 99 32),0.04993542326775275,46800,48858
267,(patch 37 99),(patch 99 37),0.03230713140498662,45000,48989
272,(patch 65 0),(patch 0 61),0.05727572594643215,46800,49037
271,(patch 66 99),(patch 99 39),0.04625251767799743,46800,49072
269,(patch 0 65),(patch 99 35),0.03181744871117926,45000,49148
258,(patch 0 35),(patch 66 99),0.02055168380274553,43200,49544
278,(patch 0 66),(patch 65 0),0.04021003311200025,46800,49998
287,(patch 67 0),(patch 65 99),0.0671412637580469,48600,50072
288,(patch 32 0),(patch 65 0),0.061235479564569546,48600,50227
280,(patch 0 33),(patch 99 60),0.07269230369399851,48600,50311
274,(patch 38 99),(patch 99 37),0.034166131519941384,46800,50485
282,(patch 37 99),(patch 99 32),0.06256641782785673,48600,50589
286,(patch 67 99),(patch 67 0),0.04879035290023008,48600,50656
285,(patch 61 0),(patch 34 99),0.055461522360322056,48600,50753
289,(patch 99 63),(patch 37 0),0.05938809845467237,48600,50845
284,(patch 35 99),(patch 99 60),0.04332839822079204,48600,50858
276,(patch 99 65),(patch 0 39),0.03180810975026152,46800,50951
281,(patch 38 99),(patch 32 0),0.03448451744348682,48600,51484
294,(patch 67 99),(patch 0 61),0.07001242510269422,50400,51792
283,(patch 0 62),(patch 0 39),0.03411794225851494,48600,51818
290,(patch 99 35),(patch 39 99),0.06917226713437553,50400,52144
298,(patch 66 0),(patch 0 36),0.05466426763513764,50400,52210
293,(patch 0 63),(patch 64 0),0.0657495253536926,50400,52259
295,(patch 0 67),(patch 99 34),0.06056284356344679,50400,52411
299,(patch 36 99),(patch 38 0),0.04368729881539362,50400,52672
291,(patch 67 99),(patch 37 0),0.05384567709986031,50400,52862
297,(patch 62 99),(patch 0 34),0.045043219460318425,50400,53134
296,(patch 36 99),(patch 62 99),0.0332967301514789,50400,53320
305,(patch 0 62),(patch 0 35),0.07884549492771258,52200,53515
302,(patch 99 64),(patch 0 34),0.07616304106198717,52200,53887
308,(patch 65 0),(patch 36 99),0.06745402528166043,52200,54091
306,(patch 99 34),(patch 99 66),0.046022466080531114,52200,54337
304,(patch 0 65),(patch 62 0),0.057327694918661985,52200,54393
301,(patch 61 0),(patch 39 0),0.03611462545828884,52200,54842
303,(patch 63 99),(patch 32 99),0.03783803028012949,52200,55054
311,(patch 32 0),(patch 0 65),0.06782179851100809,54000,55421
316,(patch 99 66),(patch 33 0),0.07693571551789291,54000,55587
314,(patch 65 0),(patch 0 32),0.058945526964414206,54000,55656
318,(patch 99 33),(patch 37 99),0.06989733949326536,54000,55912
300,(patch 99 39),(patch 36 99),0.03509573013703578,52200,55918
319,(patch 0 38),(patch 99 38),0.04636019640796927,54000,56132
312,(patch 99 35),(patch 38 99),0.057544125925207086,54000,56185
309,(patch 38 0),(patch 63 99),0.029103306185739062,52200,56400
310,(patch 67 99),(patch 0 36),0.055040644623157484,54000,56439
292,(patch 99 38),(patch 39 99),0.020698735756778924,50400,56454
317,(patch 37 99),(patch 99 33),0.04338142330160391,54000,57055
325,(patch 62 99),(patch 34 99),0.0610130787157802,55800,57325
329,(patch 99 60),(patch 0 38),0.08281798869728106,55800,57399
322,(patch 99 64),(patch 39 99),0.0604750003299129,55800,57427
324,(patch 38 99),(patch 34 0),0.0590420041840617,55800,57494
205,(patch 99 35),(patch 0 36),0.004341994227146791,34200,57509
320,(patch 39 0),(patch 38 99),0.05167337507581056,55800,57724
313,(patch 66 99),(patch 0 66),0.024984214591662127,54000,57814
321,(patch 99 34),(patch 0 67),0.052043680059883565,55800,58086
327,(patch 99 32),(patch 38 99),0.054712551260132504,55800,58109
315,(patch 0 36),(patch 99 67),0.027803946930896935,54000,58325
323,(patch 0 62),(patch 60 99),0.03372372349515615,55800,58703
330,(patch 0 35),(patch 99 66),0.07428972177258403,57600,59272
328,(patch 33 99),(patch 38 0),0.028516623827159516,55800,59306
334,(patch 99 63),(patch 38 99),0.05653075472245997,57600,59390
333,(patch 65 0),(patch 99 64),0.05398469895418244,57600,59512
336,(patch 99 64),(patch 0 39),0.06213603545667364,57600,59669
326,(patch 99 63),(patch 34 0),0.031144810066174936,55800,60000
331,(patch 99 65),(patch 37 99),0.03794123473638492,57600,60139
339,(patch 0 63),(patch 99 38),0.050338749852225,57600,60148
335,(patch 39 0),(patch 99 63),0.04423106821419385,57600,60355
337,(patch 34 99),(patch 63 0),0.043461176558583454,57600,60666
345,(patch 99 61),(patch 36 0),0.08131883508326061,59400,60971
338,(patch 0 38),(patch 60 99),0.03807150132891222,57600,60994
349,(patch 0 61),(patch 62 0),0.07575504307289081,59400,61075
332,(patch 60 0),(patch 65 99),0.028197998681291078,57600,61104
348,(patch 60 99),(patch 39 99),0.0508080113013588,59400,61283
343,(patch 39 99),(patch 0 32),0.04964515413266892,59400,61426
347,(patch 0 34),(patch 0 65),0.04562490223265161,59400,61660
344,(patch 61 99),(patch 34 0),0.05472849939638349,59400,61673
341,(patch 99 61),(patch 63 0),0.041144492795709274,59400,61683
340,(patch 99 38),(patch 0 60),0.042244320735234174,59400,62305
351,(patch 99 60),(patch 0 67),0.06484728561379963,61200,62730
359,(patch 0 63),(patch 0 32),0.062451782038505745,61200,62924
355,(patch 0 66),(patch 99 38),0.06580389273920831,61200,62947
353,(patch 35 99),(patch 65 0),0.06556864302012591,61200,63097
350,(patch 37 99),(patch 99 67),0.043320876499120406,61200,63448
342,(patch 99 34),(patch 36 99),0.03179457302085282,59400,63514
352,(patch 0 37),(patch 99 64),0.047407960382155466,61200,63792
358,(patch 0 38),(patch 0 66),0.03594832323261575,61200,64007
357,(patch 38 0),(patch 34 99),0.034579578047840925,61200,64081
346,(patch 33 99),(patch 65 0),0.027215734387656523,59400,64201
361,(patch 63 0),(patch 60 99),0.08219369316813419,63000,64213
356,(patch 99 36),(patch 0 66),0.04259906439735636,61200,64241
369,(patch 36 99),(patch 39 0),0.07084385460893161,63000,64420
366,(patch 0 66),(patch 99 34),0.07813401715828368,63000,64600
362,(patch 0 38),(patch 99 61),0.0696654015711014,63000,64794
365,(patch 60 0),(patch 0 66),0.06359776962398388,63000,65007
364,(patch 0 66),(patch 65 99),0.04617807141319645,63000,65135
360,(patch 66 99),(patch 0 64),0.04257107965689926,63000,65397
354,(patch 37 0),(patch 63 99),0.030746775859670544,61200,65490
367,(patch 99 34),(patch 0 34),0.03967372858354445,63000,65499
368,(patch 99 64),(patch 63 0),0.03644971993537561,63000,65808
372,(patch 35 99),(patch 35 0),0.06632062145959154,64800,66287
375,(patch 99 39),(patch 99 64),0.058361587277197494,64800,66640
377,(patch 61 0),(patch 34 99),0.05604404924703996,64800,66979
374,(patch 63 0),(patch 33 99),0.05512626199486914,64800,67059
363,(patch 99 61),(patch 99 33),0.02275716017473677,63000,67150
373,(patch 99 34),(patch 0 63),0.053023126899345595,64800,67304
371,(patch 34 0),(patch 99 61),0.05082997823813016,64800,67329
378,(patch 0 67),(patch 99 62),0.03716742526045431,64800,67462
370,(patch 60 0),(patch 0 33),0.03783473101844225,64800,67497
376,(patch 99 33),(patch 38 99),0.045613291183134855,64800,67650
389,(patch 32 0),(patch 0 66),0.06398983091978833,66600,68155
379,(patch 0 65),(patch 0 32),0.028813639471077148,64800,68353
388,(patch 0 64),(patch 66 0),0.06907726002474297,66600,68400
382,(patch 0 39),(patch 35 99),0.05290394241730874,66600,68611
383,(patch 34 99),(patch 37 0),0.03886590593118845,66600,69259
386,(patch 0 61),(patch 37 0),0.0358817458751572,66600,69342
381,(patch 0 38),(patch 99 63),0.03775350137661729,66600,69951
392,(patch 36 0),(patch 0 67),0.06344685495779691,68400,70006
387,(patch 99 66),(patch 38 0),0.03449068660007871,66600,70272
398,(patch 0 64),(patch 34 0),0.05019939758305885,68400,70293
396,(patch 61 0),(patch 0 61),0.06186687614805609,68400,70339
399,(patch 0 36),(patch 99 33),0.05083055556291427,68400,70348
397,(patch 65 99),(patch 38 0),0.0599988408864094,68400,70437
394,(patch 36 0),(patch 61 99),0.058488001950268244,68400,70537
391,(patch 39 99),(patch 99 62),0.0376342217259592,68400,71006
395,(patch 34 99),(patch 0 34),0.037906851905541744,68400,71029
385,(patch 99 61),(patch 0 35),0.027309930718790298,66600,71134
393,(patch 0 38),(patch 99 61),0.041343755725903084,68400,71502
409,(patch 0 35),(patch 99 36),0.060797420523514376,70200,71844
401,(patch 99 67),(patch 36 0),0.07013730620358478,70200,71993
380,(patch 0 36),(patch 99 60),0.023531559298473212,66600,72083
400,(patch 0 65),(patch 32 0),0.051106975787912186,70200,72102
408,(patch 99 39),(patch 0 35),0.053221990779021004,70200,72118
402,(patch 39 0),(patch 0 60),0.04759127999223682,70200,72193
407,(patch 0 38),(patch 64 99),0.051225158817506444,70200,72619
404,(patch 99 38),(patch 32 99),0.05316477398485285,70200,72621
406,(patch 99 39),(patch 35 0),0.03357506081959203,70200,73063
403,(patch 0 33),(patch 60 99),0.03873598646958813,70200,73481
405,(patch 0 61),(patch 60 99),0.03147450536328904,70200,73560
411,(patch 99 64),(patch 99 38),0.05424510287953997,72000,73777
418,(patch 60 0),(patch 66 99),0.051335375732217955,72000,73965
384,(patch 67 0),(patch 0 60),0.01778243620244876,66600,74019
413,(patch 66 99),(patch 34 0),0.06261007598973571,72000,74118
415,(patch 35 0),(patch 39 99),0.04743020172156207,72000,74118
410,(patch 32 0),(patch 61 99),0.05636011211930734,72000,74225
416,(patch 62 99),(patch 35 0),0.05599436391053222,72000,74255
412,(patch 38 99),(patch 0 35),0.039635526579974524,72000,74459
414,(patch 36 0),(patch 99 60),0.04448796938822583,72000,74870
421,(patch 33 0),(patch 67 0),0.06770283719560746,73800,75304
428,(patch 34 99),(patch 38 0),0.052293120925802676,73800,75710
417,(patch 99 62),(patch 0 65),0.026897382979247805,72000,75751
419,(patch 36 99),(patch 99 35),0.032378418936564214,72000,75856
426,(patch 0 63),(patch 65 0),0.057960766177664574,73800,75869
422,(patch 39 99),(patch 61 0),0.061068877552097535,73800,76029
427,(patch 33 0),(patch 99 66),0.04650563628419227,73800,76491
429,(patch 99 67),(patch 35 99),0.03436848108898869,73800,76654
439,(patch 0 32),(patch 60 0),0.07995725756843122,75600,76886
425,(patch 64 0),(patch 34 0),0.032101114228030546,73800,76887
432,(patch 0 63),(patch 99 34),0.0866706870075685,75600,77080
424,(patch 99 64),(patch 35 0),0.038280090607591535,73800,77106
434,(patch 0 61),(patch 99 65),0.05193927636674376,75600,77506
433,(patch 99 67),(patch 34 0),0.068811627709769,75600,77513
431,(patch 0 35),(patch 0 66),0.04956179599912846,75600,77646
430,(patch 0 35),(patch 99 32),0.04752025554235484,75600,77715
423,(patch 99 63),(patch 0 36),0.030324683574085947,73800,78074
438,(patch 99 35),(patch 36 99),0.05595528479302194,75600,78086
