5,(patch 41 96),(patch 39 3),0.040263841,19,0,1,0,2317,19.30833333
8,(patch 60 96),(patch 61 3),0.032921993,19,0,1,0,2823,23.525
12,(patch 96 59),(patch 3 61),0.03175121,19,0,1,0,2992,24.93333333
18,(patch 61 3),(patch 57 96),0.031229669,19,0,1,0,3002,25.01666667
19,(patch 38 3),(patch 40 96),0.030057345,19,0,1,0,3099,25.825
13,(patch 57 96),(patch 59 3),0.02910064,19,0,1,0,3272,27.26666667
9,(patch 38 96),(patch 41 3),0.027560363,19,0,1,0,3406,28.38333333
10,(patch 42 3),(patch 38 96),0.027532259,19,0,1,0,3410,28.41666667
6,(patch 96 61),(patch 3 59),0.027730493,19,0,1,0,3492,29.1
15,(patch 96 39),(patch 3 41),0.026308236,19,0,1,0,3520,29.33333333
16,(patch 96 61),(patch 3 59),0.0280854,19,0,1,0,3562,29.68333333
0,(patch 3 60),(patch 96 57),0.025981627,19,0,1,0,3695,30.79166667
3,(patch 3 38),(patch 96 41),0.025117153,19,0,1,0,3709,30.90833333
4,(patch 57 3),(patch 60 96),0.02512694,19,0,1,0,3771,31.425
14,(patch 3 38),(patch 96 41),0.022598427,19,0,1,0,4237,35.30833333
2,(patch 60 96),(patch 61 3),0.021958828,19,0,1,0,4330,36.08333333
41,(patch 41 3),(patch 41 96),0.033684347,39,6,1,1800,4564,23.03333333
37,(patch 96 58),(patch 3 57),0.03394427,39,6,1,1800,4577,23.14166667
17,(patch 3 59),(patch 96 57),0.020315691,19,0,1,0,4582,38.18333333
7,(patch 96 41),(patch 3 40),0.022753496,19,0,1,0,4687,39.05833333
32,(patch 42 96),(patch 41 3),0.03175171,39,6,1,1800,4761,24.675
34,(patch 3 57),(patch 96 58),0.030769905,39,6,1,1800,4878,25.65
42,(patch 57 96),(patch 60 3),0.030052236,39,6,1,1800,4913,25.94166667
36,(patch 3 38),(patch 96 38),0.025957237,39,6,1,1800,5426,30.21666667
46,(patch 40 3),(patch 41 96),0.027443435,39,6,1,1800,5430,30.25
35,(patch 57 3),(patch 58 96),0.02599537,39,6,1,1800,5478,30.65
47,(patch 41 96),(patch 38 3),0.026235339,39,6,1,1800,5489,30.74166667
43,(patch 41 3),(patch 38 96),0.028474154,39,6,1,1800,5541,31.175
39,(patch 39 3),(patch 42 96),0.02478124,39,6,1,1800,5787,33.225
30,(patch 3 59),(patch 96 57),0.023984898,39,6,1,1800,5993,34.94166667
33,(patch 96 61),(patch 3 60),0.023274894,39,6,1,1800,6047,35.39166667
28,(patch 96 60),(patch 3 58),0.023519964,39,6,1,1800,6154,36.28333333
40,(patch 96 42),(patch 3 41),0.02141864,39,6,1,1800,6164,36.36666667
45,(patch 3 60),(patch 96 59),0.02259091,39,6,1,1800,6192,36.6
31,(patch 42 3),(patch 42 96),0.020664231,39,6,1,1800,6364,38.03333333
29,(patch 42 96),(patch 41 3),0.021430891,39,6,1,1800,6485,39.04166667
71,(patch 42 3),(patch 41 96),0.03153045,48,6,1,3600,6590,24.91666667
53,(patch 3 61),(patch 96 57),0.032398708,48,6,1,3600,6682,25.68333333
