0,(patch 38 3),(patch 96 41),0.034678876,19,0,1,0,2638,21.98333333
16,(patch 3 42),(patch 38 3),0.027851264,19,0,0,0,2744,22.86666667
17,(patch 59 3),(patch 3 42),0.032870207,19,0,1,0,2827,23.55833333
2,(patch 3 40),(patch 96 42),0.028827045,19,0,1,0,3219,26.825
8,(patch 96 41),(patch 38 3),0.028877911,19,0,1,0,3281,27.34166667
6,(patch 58 3),(patch 96 38),0.021931021,19,0,0,0,3320,27.66666667
4,(patch 3 60),(patch 38 96),0.022415787,19,0,0,0,3416,28.46666667
15,(patch 96 39),(patch 58 3),0.022234334,19,0,0,0,3457,28.80833333
3,(patch 96 39),(patch 3 60),0.031445011,19,0,2,0,3499,29.15833333
19,(patch 3 57),(patch 60 96),0.026452322,19,0,1,0,3838,31.98333333
7,(patch 40 96),(patch 3 38),0.025674143,19,0,1,0,3845,32.04166667
46,(patch 96 61),(patch 58 96),0.034810716,39,7,0,1800,3863,17.19166667
13,(patch 59 96),(patch 3 57),0.023575288,19,0,1,0,3968,33.06666667
5,(patch 57 3),(patch 3 61),0.029432069,19,0,2,0,4177,34.80833333
11,(patch 3 42),(patch 96 57),0.027010931,19,0,2,0,4302,35.85
28,(patch 58 3),(patch 96 40),0.027152142,39,7,0,1800,4424,21.86666667
40,(patch 41 96),(patch 3 57),0.028341424,39,7,0,1800,4427,21.89166667
1,(patch 3 39),(patch 59 96),0.025513467,19,0,2,0,4473,37.275
18,(patch 96 59),(patch 3 39),0.024978731,19,0,2,0,4773,39.775
44,(patch 59 96),(patch 3 57),0.031074512,39,7,1,1800,4790,24.91666667
43,(patch 96 61),(patch 57 96),0.024793476,39,7,0,1800,4954,26.28333333
42,(patch 61 96),(patch 96 61),0.02238852,39,7,0,1800,5011,26.75833333
12,(patch 57 96),(patch 57 3),0.019098042,19,0,1,0,5042,42.01666667
10,(patch 61 3),(patch 39 96),0.025593628,19,0,2,0,5079,42.325
9,(patch 59 96),(patch 3 61),0.02020732,19,0,1,0,5138,42.81666667
39,(patch 96 39),(patch 38 3),0.029901961,39,7,1,1800,5184,28.2
14,(patch 40 3),(patch 61 96),0.022055092,19,0,2,0,5294,44.11666667
37,(patch 96 42),(patch 3 38),0.029181426,39,7,1,1800,5310,29.25
34,(patch 96 61),(patch 60 96),0.022669475,39,7,0,1800,5350,29.58333333
32,(patch 3 40),(patch 96 38),0.026685929,39,7,1,1800,5465,30.54166667
41,(patch 59 3),(patch 96 58),0.025943079,39,7,1,1800,5502,30.85
31,(patch 40 96),(patch 57 3),0.029375784,39,7,2,1800,5605,31.70833333
30,(patch 42 96),(patch 40 3),0.025734604,39,7,1,1800,5683,32.35833333
33,(patch 96 61),(patch 58 3),0.025799194,39,7,1,1800,5810,33.41666667
45,(patch 96 57),(patch 42 96),0.0217554,39,7,1,1800,5910,34.25
63,(patch 3 58),(patch 41 96),0.031139748,50,8,0,3600,6039,20.325
38,(patch 3 39),(patch 42 3),0.017198127,39,7,0,1800,6096,35.8
29,(patch 61 3),(patch 96 59),0.020059859,39,7,1,1800,6281,37.34166667
54,(patch 41 96),(patch 3 59),0.027264134,50,8,0,3600,6368,23.06666667
55,(patch 61 96),(patch 3 58),0.032695374,50,8,1,3600,6485,24.04166667
47,(patch 96 59),(patch 57 3),0.019688712,39,7,1,1800,6489,39.075
60,(patch 57 3),(patch 96 38),0.025815861,50,8,0,3600,6590,24.91666667
35,(patch 3 40),(patch 40 96),0.019573034,39,7,1,1800,6608,40.06666667
69,(patch 38 96),(patch 3 59),0.024540395,50,8,0,3600,6627,25.225
61,(patch 96 58),(patch 3 61),0.030283873,50,8,1,3600,6682,25.68333333
67,(patch 57 96),(patch 3 58),0.029858668,50,8,1,3600,6749,26.24166667
66,(patch 60 96),(patch 60 3),0.027129507,50,8,1,3600,7107,29.225
36,(patch 3 40),(patch 96 61),0.023605849,39,7,2,1800,7112,44.26666667
56,(patch 3 41),(patch 96 41),0.026152539,50,8,1,3600,7182,29.85
53,(patch 39 3),(patch 3 60),0.02759364,50,8,1,3600,7190,29.91666667
71,(patch 42 3),(patch 3 39),0.020352868,50,8,0,3600,7338,31.15
92,(patch 57 3),(patch 96 39),0.034537746,50,11,0,5400,7518,17.65
70,(patch 3 60),(patch 96 38),0.0291208,50,8,2,3600,7590,33.25
